FECHA,DESDE,HASTA,LINEA,MOLINETE,ESTACION,pax_pagos,pax_pases_pagos,pax_franq,pax_TOTAL,LINEA_L
27/2/2024,12:15:00,12:30:00,LineaH,LineaH_HPrimo_Sur_Turn01,HUMBERTO 1,15,0,4,19,H
27/2/2024,12:30:00,12:45:00,LineaD,LineaD_Carranza_Turn01,MINISTRO CARRANZA - MIGUEL ABUELO,0,0,2,2,D
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Pichin_Turn01,PICHINCHA,0,0,1,1,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Urquiza_Turn02,URQUIZA,37,0,2,39,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Virreyes_E_Turn01,PLAZA DE LOS VIRREYES - EVA PERON,4,0,0,4,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Belgrano_Turn01,BELGRANO,13,0,0,13,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_RetiroE_S_Turn02,RETIRO,15,0,0,15,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Bolivar_N_Turn01,BOLIVAR,21,0,6,27,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Jujuy_Turn03,JUJUY,6,0,0,6,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_EMitre_Turn02,EMILIO MITRE,28,0,0,28,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Varela_Turn01,VARELA,21,0,6,27,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Bolivar_S_Turn01,BOLIVAR,8,0,1,9,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Catalinas_S_Turn01,CATALINAS,1,0,0,1,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_RetiroE_N_Turn03,RETIRO,0,0,2,2,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Boedo_Turn01,BOEDO,33,0,4,37,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Pichin_Turn03,PICHINCHA,7,0,0,7,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Virreyes_E_Turn02,PLAZA DE LOS VIRREYES - EVA PERON,16,0,0,16,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Virreyes_E_Turn03,PLAZA DE LOS VIRREYES - EVA PERON,35,0,0,35,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Catalinas_N_Turn07,CATALINAS,18,0,0,18,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Virreyes_Turn01,PLAZA DE LOS VIRREYES - EVA PERON,0,0,4,4,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Boedo_Turn02,BOEDO,27,0,1,28,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_LaPlata_Turn02,AV. LA PLATA,32,0,2,34,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Medalla_Turn01,MEDALLA MILAGROSA,14,0,2,16,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Virreyes_E_Turn04,PLAZA DE LOS VIRREYES - EVA PERON,44,0,0,44,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Virreyes_Turn02,PLAZA DE LOS VIRREYES - EVA PERON,0,0,2,2,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Boedo_Turn03,BOEDO,10,0,1,11,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_ERios_Turn02,ENTRE RIOS - RODOLFO WALSH,14,0,1,15,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Belgrano_Turn02,BELGRANO,20,0,0,20,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_RetiroE_N_Turn05,RETIRO,3,0,0,3,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Indepen_Turn01,INDEPENDENCIA,27,0,4,31,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Catalinas_N_Turn03,CATALINAS,7,0,0,7,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Pichin_Turn02,PICHINCHA,17,0,5,22,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_RetiroE_N_Turn04,RETIRO,4,0,0,4,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_CCentral_N_Turn03,CORREO CENTRAL,8,0,2,10,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Varela_Turn02,VARELA,7,0,3,10,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Medalla_Turn02,MEDALLA MILAGROSA,9,0,0,9,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Bolivar_N_Turn04,BOLIVAR,2,0,0,2,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Virreyes_Turn04,PLAZA DE LOS VIRREYES - EVA PERON,0,0,5,5,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_LaPlata_Turn03,AV. LA PLATA,14,0,0,14,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Bolivar_N_Turn03,BOLIVAR,9,0,0,9,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Catalinas_N_Turn06,CATALINAS,9,0,0,9,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_CCentral_N_Turn01,CORREO CENTRAL,10,0,0,10,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_CCentral_N_Turn05,CORREO CENTRAL,3,0,0,3,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Indepen_Turn03,INDEPENDENCIA,16,0,2,18,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Medalla_Turn03,MEDALLA MILAGROSA,4,0,0,4,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Jujuy_Turn01,JUJUY,0,0,3,3,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Moreno_Turn02,JOSE MARIA MORENO,31,0,3,34,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_RetiroE_S_Turn04,RETIRO,3,0,0,3,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_ERios_Turn01,ENTRE RIOS - RODOLFO WALSH,25,0,1,26,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_CCentral_S_Turn02,CORREO CENTRAL,2,0,0,2,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Bolivar_N_Turn02,BOLIVAR,22,0,0,22,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_CCentral_S_Turn03,CORREO CENTRAL,2,0,0,2,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_RetiroE_S_Turn05,RETIRO,3,0,0,3,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_SanJose_Turn01,SAN JOSE,25,0,2,27,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_LaPlata_Turn01,AV. LA PLATA,41,0,2,43,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Urquiza_Turn03,URQUIZA,16,0,2,18,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Moreno_Turn01,JOSE MARIA MORENO,17,0,0,17,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_CCentral_N_Turn02,CORREO CENTRAL,13,0,0,13,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Virreyes_Turn06,PLAZA DE LOS VIRREYES - EVA PERON,0,0,1,1,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_RetiroE_N_Turn02,RETIRO,4,0,0,4,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Bolivar_N_Turn05,BOLIVAR,3,0,0,3,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Catalinas_N_Turn04,CATALINAS,9,0,0,9,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Bolivar_S_Turn02,BOLIVAR,7,0,1,8,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_RetiroE_S_Turn03,RETIRO,9,0,0,9,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Virreyes_Turn03,PLAZA DE LOS VIRREYES - EVA PERON,0,0,2,2,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Catalinas_S_Turn02,CATALINAS,3,0,0,3,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_EMitre_Turn01,EMILIO MITRE,16,0,1,17,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Urquiza_Turn01,URQUIZA,0,0,4,4,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Catalinas_S_Turn03,CATALINAS,1,0,0,1,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_CCentral_S_Turn01,CORREO CENTRAL,9,0,0,9,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Jujuy_Turn02,JUJUY,19,0,4,23,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_CCentral_S_Turn04,CORREO CENTRAL,4,0,0,4,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Bolivar_S_Turn03,BOLIVAR,11,0,2,13,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Indepen_Turn02,INDEPENDENCIA,17,0,0,17,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_ERios_Turn03,ENTRE RIOS - RODOLFO WALSH,22,0,1,23,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_Indepen_Turn04,INDEPENDENCIA,3,0,0,3,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_RetiroE_S_Turn01,RETIRO,7,0,5,12,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_CCentral_S_Turn05,CORREO CENTRAL,5,0,0,5,E
27/2/2024,12:30:00,12:45:00,LineaE,LineaE_SanJose_Turn02,SAN JOSE,23,0,1,24,E
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_SantaFe_Norte_Turn01,SANTA FE - CARLOS JAUREGUI,0,0,3,3,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_FDerecho_Norte_Turn04,FACULTAD DE DERECHO - JULIETA LANTERI,2,0,0,2,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_LasHeras_Turn03,LAS HERAS,31,0,0,31,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Inclan_Norte_Turn01,INCLAN - MEZQUITA AL AHMAD,18,0,1,19,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_FDerecho_Norte_Turn05,FACULTAD DE DERECHO - JULIETA LANTERI,2,0,0,2,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Caseros_Norte_Turn01,CASEROS,17,0,0,17,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_SantaFe_Sur_Turn05,SANTA FE - CARLOS JAUREGUI,0,0,1,1,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Corrientes_Norte_Turn02,CORRIENTES,7,0,0,7,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_HPrimo_Sur_Turn02,HUMBERTO 1,14,0,4,18,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Patricios_Turn01,PARQUE PATRICIOS,24,0,2,26,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Venezuela_Sur_Turn02,VENEZUELA,42,0,6,48,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Cordoba_Turn02,CORDOBA,57,0,11,68,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_HPrimo_Norte_Turn02,HUMBERTO 1,30,0,2,32,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_FDerecho_Norte_Turn01,FACULTAD DE DERECHO - JULIETA LANTERI,0,0,2,2,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_FDerecho_Norte_Turn03,FACULTAD DE DERECHO - JULIETA LANTERI,1,0,0,1,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Hospitales_Sur_Turn03,HOSPITALES,17,0,1,18,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Once_Norte_Turn01,ONCE - 30 DE DICIEMBRE,3,0,2,5,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Hospitales_Norte_Turn01,HOSPITALES,31,0,4,35,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Patricios_Turn04,PARQUE PATRICIOS,12,0,0,12,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_LasHeras_Turn01,LAS HERAS,15,0,0,15,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Once_Sur_Turn03,ONCE - 30 DE DICIEMBRE,37,0,2,39,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Hospitales_Norte_Turn02,HOSPITALES,33,0,2,35,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_SantaFe_Norte_Turn04,SANTA FE - CARLOS JAUREGUI,48,0,1,49,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Once_Sur_Turn02,ONCE - 30 DE DICIEMBRE,17,0,0,17,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_SantaFe_Norte_Turn02,SANTA FE - CARLOS JAUREGUI,0,0,3,3,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_LasHeras_Turn04,LAS HERAS,43,0,0,43,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Corrientes_Sur_Turn01,CORRIENTES,15,0,2,17,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_SantaFe_Sur_Turn02,SANTA FE - CARLOS JAUREGUI,27,0,1,28,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Once_Norte_Turn03,ONCE - 30 DE DICIEMBRE,14,0,0,14,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Hospitales_Norte_Turn03,HOSPITALES,35,0,1,36,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Hospitales_Sur_Turn02,HOSPITALES,24,0,2,26,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Venezuela_Norte_Turn02,VENEZUELA,8,0,2,10,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Once_Sur_Turn01,ONCE - 30 DE DICIEMBRE,8,0,0,8,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Venezuela_Norte_Turn01,VENEZUELA,12,0,1,13,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_SantaFe_Asc_Turn01,SANTA FE - CARLOS JAUREGUI,1,0,0,1,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Corrientes_Sur_Turn02,CORRIENTES,20,0,0,20,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Patricios_Turn05,PARQUE PATRICIOS,24,0,1,25,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Corrientes_Norte_Turn01,CORRIENTES,7,0,0,7,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_SantaFe_Sur_Turn01,SANTA FE - CARLOS JAUREGUI,35,0,1,36,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_HPrimo_Sur_Turn01,HUMBERTO 1,25,0,0,25,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Hospitales_Sur_Turn01,HOSPITALES,18,0,0,18,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Caseros_Sur_Turn01,CASEROS,26,0,0,26,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_SantaFe_Norte_Turn03,SANTA FE - CARLOS JAUREGUI,73,0,0,73,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_HPrimo_Norte_Turn01,HUMBERTO 1,28,0,4,32,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_FDerecho_Sur_Turn01,FACULTAD DE DERECHO - JULIETA LANTERI,0,0,1,1,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_SantaFe_Sur_Turn04,SANTA FE - CARLOS JAUREGUI,0,0,3,3,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Inclan_Norte_Turn02,INCLAN - MEZQUITA AL AHMAD,7,0,7,14,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Cordoba_Turn03,CORDOBA,43,0,4,47,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_FDerecho_Sur_Turn03,FACULTAD DE DERECHO - JULIETA LANTERI,31,0,0,31,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Cordoba_Turn01,CORDOBA,31,0,7,38,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Once_Sur_Turn04,ONCE - 30 DE DICIEMBRE,52,0,0,52,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_LasHeras_Turn02,LAS HERAS,32,0,0,32,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_FDerecho_Sur_Turn06,FACULTAD DE DERECHO - JULIETA LANTERI,16,0,0,16,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Inclan_Sur_Turn01,INCLAN - MEZQUITA AL AHMAD,15,0,1,16,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Patricios_Turn03,PARQUE PATRICIOS,16,0,0,16,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_SantaFe_Norte_Turn05,SANTA FE - CARLOS JAUREGUI,13,0,3,16,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Patricios_Turn02,PARQUE PATRICIOS,24,0,4,28,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Once_Norte_Turn02,ONCE - 30 DE DICIEMBRE,9,0,4,13,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_FDerecho_Norte_Turn06,FACULTAD DE DERECHO - JULIETA LANTERI,1,0,0,1,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Caseros_Sur_Turn02,CASEROS,25,0,7,32,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Inclan_Sur_Turn02,INCLAN - MEZQUITA AL AHMAD,9,0,11,20,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Once_Norte_Turn04,ONCE - 30 DE DICIEMBRE,0,0,1,1,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Venezuela_Sur_Turn01,VENEZUELA,35,0,3,38,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Caseros_Norte_Turn02,CASEROS,21,0,1,22,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_SantaFe_Sur_Turn03,SANTA FE - CARLOS JAUREGUI,0,0,1,1,H
27/2/2024,12:30:00,12:45:00,LineaH,LineaH_Corrientes_Norte_Turn03,CORRIENTES,1,0,0,1,H
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Urquiza_Turn01,URQUIZA,0,0,3,3,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_EMitre_Turn02,EMILIO MITRE,20,0,1,21,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Indepen_Turn03,INDEPENDENCIA,28,0,1,29,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Bolivar_N_Turn05,BOLIVAR,4,0,0,4,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Catalinas_S_Turn02,CATALINAS,2,0,0,2,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Belgrano_Turn01,BELGRANO,22,0,3,25,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_LaPlata_Turn02,AV. LA PLATA,18,0,3,21,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Virreyes_Turn03,PLAZA DE LOS VIRREYES - EVA PERON,0,0,2,2,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_RetiroE_S_Turn03,RETIRO,10,0,1,11,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Bolivar_N_Turn03,BOLIVAR,10,0,0,10,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Bolivar_S_Turn02,BOLIVAR,6,0,0,6,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Jujuy_Turn02,JUJUY,27,0,3,30,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Bolivar_N_Turn04,BOLIVAR,3,0,0,3,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Moreno_Turn02,JOSE MARIA MORENO,26,0,1,27,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Virreyes_E_Turn04,PLAZA DE LOS VIRREYES - EVA PERON,39,0,1,40,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_SanJose_Turn01,SAN JOSE,13,0,2,15,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Bolivar_N_Turn02,BOLIVAR,14,0,0,14,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Indepen_Turn01,INDEPENDENCIA,20,0,2,22,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_CCentral_N_Turn01,CORREO CENTRAL,6,0,0,6,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Urquiza_Turn03,URQUIZA,6,0,0,6,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_RetiroE_N_Turn04,RETIRO,4,0,0,4,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Virreyes_Turn01,PLAZA DE LOS VIRREYES - EVA PERON,0,0,1,1,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_LaPlata_Turn03,AV. LA PLATA,5,0,0,5,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Medalla_Turn01,MEDALLA MILAGROSA,8,0,1,9,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Catalinas_N_Turn06,CATALINAS,6,0,0,6,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Bolivar_S_Turn03,BOLIVAR,14,0,0,14,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_ERios_Turn02,ENTRE RIOS - RODOLFO WALSH,10,0,0,10,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Jujuy_Turn03,JUJUY,4,0,0,4,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Medalla_Turn02,MEDALLA MILAGROSA,18,0,0,18,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_LaPlata_Turn01,AV. LA PLATA,29,0,2,31,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_SanJose_Turn02,SAN JOSE,10,0,4,14,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_RetiroE_S_Turn02,RETIRO,10,0,0,10,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Pichin_Turn01,PICHINCHA,0,0,2,2,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Varela_Turn02,VARELA,9,0,1,10,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Moreno_Turn01,JOSE MARIA MORENO,11,0,0,11,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Catalinas_N_Turn07,CATALINAS,13,0,0,13,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Bolivar_S_Turn01,BOLIVAR,10,0,2,12,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_RetiroE_S_Turn04,RETIRO,11,0,0,11,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Catalinas_N_Turn04,CATALINAS,4,0,0,4,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Bolivar_N_Turn01,BOLIVAR,17,0,2,19,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_ERios_Turn01,ENTRE RIOS - RODOLFO WALSH,18,0,1,19,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_RetiroE_S_Turn01,RETIRO,12,0,0,12,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_RetiroE_N_Turn02,RETIRO,6,0,0,6,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_RetiroE_S_Turn05,RETIRO,4,0,0,4,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Pichin_Turn03,PICHINCHA,6,0,0,6,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Catalinas_S_Turn01,CATALINAS,2,0,0,2,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_EMitre_Turn01,EMILIO MITRE,21,0,1,22,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_RetiroE_N_Turn05,RETIRO,3,0,0,3,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Pichin_Turn02,PICHINCHA,16,0,0,16,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_CCentral_S_Turn05,CORREO CENTRAL,8,0,1,9,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Boedo_Turn02,BOEDO,25,0,0,25,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Boedo_Turn03,BOEDO,10,0,1,11,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Belgrano_Turn02,BELGRANO,27,0,1,28,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Varela_Turn01,VARELA,10,0,0,10,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Medalla_Turn03,MEDALLA MILAGROSA,1,0,0,1,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Virreyes_Turn02,PLAZA DE LOS VIRREYES - EVA PERON,0,0,2,2,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Urquiza_Turn02,URQUIZA,34,0,2,36,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Virreyes_E_Turn02,PLAZA DE LOS VIRREYES - EVA PERON,12,0,0,12,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Virreyes_E_Turn03,PLAZA DE LOS VIRREYES - EVA PERON,37,0,1,38,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Catalinas_N_Turn03,CATALINAS,2,0,0,2,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_CCentral_S_Turn03,CORREO CENTRAL,5,0,0,5,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_CCentral_S_Turn02,CORREO CENTRAL,4,0,0,4,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_ERios_Turn03,ENTRE RIOS - RODOLFO WALSH,17,0,0,17,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_RetiroE_N_Turn03,RETIRO,8,0,2,10,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_CCentral_S_Turn04,CORREO CENTRAL,11,0,0,11,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_RetiroE_N_Turn01,RETIRO,5,0,0,5,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Catalinas_S_Turn03,CATALINAS,6,0,0,6,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_CCentral_S_Turn01,CORREO CENTRAL,6,0,0,6,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_CCentral_N_Turn05,CORREO CENTRAL,1,0,0,1,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_CCentral_N_Turn02,CORREO CENTRAL,9,0,1,10,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Virreyes_Turn04,PLAZA DE LOS VIRREYES - EVA PERON,0,0,3,3,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Jujuy_Turn01,JUJUY,0,0,1,1,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Virreyes_E_Turn01,PLAZA DE LOS VIRREYES - EVA PERON,4,0,0,4,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_CCentral_N_Turn03,CORREO CENTRAL,7,0,3,10,E
27/2/2024,12:45:00,13:00:00,LineaE,LineaE_Indepen_Turn04,INDEPENDENCIA,8,0,0,8,E
