long,lat,id,linea,estacion,numero_de_,destino_bo,lineas_de_,cierra_fin,escalera_p,escalera_m,ascensor,rampa,salvaescal,calle,altura,calle2,barrio,comuna,observacio,Objeto,dom_norma,dom_orig
-58.4214182,-34.58117303,239,D,PLAZA ITALIA,3,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Santa Fe,4193,,Palermo,Comuna 14,Andén central,Boca de subte,SANTA FE AV. 4193,Santa Fe 4193
-58.42148563,-34.58112818,240,D,PLAZA ITALIA,1,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Santa Fe,4195,,Palermo,Comuna 14,Andén central,Boca de subte,SANTA FE AV. 4195,Santa Fe 4195
-58.42013967,-34.5818658,241,D,PLAZA ITALIA,5,a Catedral y Congreso de Tucumán,,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Santa Fe,4150,,Palermo,Comuna 14,Andén central,Boca de subte,SANTA FE AV. 4150,Santa Fe 4150
-58.42600471,-34.57846478,242,D,PALERMO,4,Salida únicamente,,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,Santa Fe,4636,,Palermo,Comuna 14,Salida únicamente,Boca de subte,SANTA FE AV. 4636,Santa Fe 4636
-58.42642054,-34.57831649,243,D,PALERMO,2,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Santa Fe,4700,,Palermo,Comuna 14,Andén central,Boca de subte,SANTA FE AV. 4700,Santa Fe 4700
-58.42583303,-34.57820766,244,D,PALERMO,1,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Santa Fe,4719,1,Palermo,Comuna 14,Andén central,Boca de subte,SANTA FE AV. 4719,Santa Fe 4719
-58.43444906,-34.57557724,245,D,MINISTRO CARRANZA - MIGUEL ABUELO,4,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,Arévalo,2400,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,AREVALO 2400,Arévalo 2400
-58.4340277,-34.57546511,246,D,MINISTRO CARRANZA - MIGUEL ABUELO,7,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Santa Fe,5271,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,SANTA FE AV. 5271,Santa Fe 5271
-58.43428105,-34.5753358,247,D,MINISTRO CARRANZA - MIGUEL ABUELO,5,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Santa Fe,5319,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,SANTA FE AV. 5319,Santa Fe 5319
-58.43459552,-34.57520415,248,D,MINISTRO CARRANZA - MIGUEL ABUELO,3,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Santa Fe,5321,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,SANTA FE AV. 5321,Santa Fe 5321
-58.43480644,-34.575424,249,D,MINISTRO CARRANZA - MIGUEL ABUELO,2,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,Santa Fe,5376,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,SANTA FE AV. 5376,Santa Fe 5376
-58.44416916,-34.57045106,250,D,OLLEROS,4,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Cabildo,714,,Colegiales,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 714,Cabildo 714
-58.44417902,-34.57012834,251,D,OLLEROS,3,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Cabildo,715,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,CABILDO AV. 715,Cabildo 715
-58.4444855,-34.5699784,252,D,OLLEROS,1,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Cabildo,759,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,CABILDO AV. 759,Cabildo 759
-58.4447,-34.57018189,253,D,OLLEROS,2,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Cabildo,790,,Colegiales,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 790,Cabildo 790
-58.45206504,-34.56642198,254,D,JOSE HERNANDEZ,4,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,Cabildo,1574,,Colegiales,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 1574,Cabildo 1574
-58.45194651,-34.56614142,255,D,JOSE HERNANDEZ,3,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Cabildo,1577,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 1577,Cabildo 1577
-58.45230145,-34.56628416,256,D,JOSE HERNANDEZ,2,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Cabildo,1594,,Colegiales,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 1594,Cabildo 1594
-58.45229577,-34.56595332,257,D,JOSE HERNANDEZ,1,Salida únicamente,,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,Cabildo,1621,,Belgrano,Comuna 13,Salida únicamente,Boca de subte,CABILDO AV. 1621,Cabildo 1621
-58.45597303,-34.56264728,258,D,JURAMENTO,5,Salida únicamente,,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,Cabildo,2015,,Belgrano,Comuna 13,Salida únicamente,Boca de subte,CABILDO AV. 2015,Cabildo 2015
-58.45632794,-34.56268553,259,D,JURAMENTO,4,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,Cabildo,2040,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2040,Cabildo 2040
-58.45634762,-34.56219718,260,D,JURAMENTO,1,Salida únicamente,,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,Cabildo,2077,,Belgrano,Comuna 13,Salida únicamente,Boca de subte,CABILDO AV. 2077,Cabildo 2077
-58.45662692,-34.56234196,261,D,JURAMENTO,2,a Catedral y Congreso de Tucumán,,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,Cabildo,2080,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2080,Cabildo 2080
-58.45612069,-34.56246372,262,D,JURAMENTO,3,a Catedral y Congreso de Tucumán,,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Cabildo,2043,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2043,Cabildo 2043
-58.46190036,-34.55642047,263,D,CONGRESO DE TUCUMAN,8,a Catedral,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Cabildo,2802,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2802,Cabildo 2802
